method,mean_intensity,std_intensity,contrast_ratio,laplacian_variance,entropy,edge_density,dynamic_range,local_contrast_consistency,filename,split,source
current_zscore,0.0030057996,0.0019295847,0.6417403590296902,0.2722892741985561,0.9153032389173086,0.0,0.025460698,3225.4382758866964,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c5.jpg,val,dataset_tile
clahe_percentile,0.73652786,0.12908882,0.17526647767487447,171.94740961016797,6.460994079274262,0.0744485855102539,1.0,41.43571192005794,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c5.jpg,val,dataset_tile
mild_clahe_percentile,0.7446301,0.11974919,0.16081679732373114,153.72516430076212,6.190256278911111,0.05971240997314453,1.0,42.023640452958425,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c5.jpg,val,dataset_tile
percentile_only,0.75991845,0.11193579,0.14729954169492482,65.6527019257046,5.528457146621773,0.014215469360351562,1.0,56.20710958003229,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c5.jpg,val,dataset_tile
current_zscore,-0.005619528,0.007505048,-1.3357677261447383,0.04870223917168914,0.9378145650472145,0.0,0.033999346,962.4989682980382,meattest-5_r1_c0.jpg,val,dataset_tile
clahe_percentile,0.5549142,0.25266716,0.4553257318570412,109.42532381106503,7.648694953946391,0.08975982666015625,1.0,20.558001524330358,meattest-5_r1_c0.jpg,val,dataset_tile
mild_clahe_percentile,0.56168705,0.24714231,0.43999923787043477,95.70045673634377,7.503614037429934,0.07981395721435547,1.0,21.280382413890624,meattest-5_r1_c0.jpg,val,dataset_tile
percentile_only,0.563693,0.25046962,0.44433616605468124,36.26803796545937,7.196625676624597,0.028980255126953125,1.0,28.87843433979023,meattest-5_r1_c0.jpg,val,dataset_tile
current_zscore,0.001387897,0.0062710927,4.515160536429268,0.1217098234774312,0.7699133428719209,0.0,0.036483318,1127.9825669269167,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c3.jpg,val,dataset_tile
clahe_percentile,0.7261834,0.23712207,0.3265314829789459,89.97893907308648,7.337311005432461,0.054332733154296875,1.0,24.5394676565756,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.7461256,0.21874845,0.2931787400034792,73.6135430881368,7.16067905512193,0.040482521057128906,1.0,26.101068255600847,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c3.jpg,val,dataset_tile
percentile_only,0.797741,0.1941793,0.24341114983970352,23.222909692834037,6.616007481880901,0.007930755615234375,1.0,36.526800701807836,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c3.jpg,val,dataset_tile
current_zscore,-0.004557922,0.0056760767,-1.245594444345247,0.06318473798091873,0.9666143796260614,0.0,0.035862323,1118.8882757701851,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c4.jpg,val,dataset_tile
clahe_percentile,0.55395716,0.22612892,0.4082057734514335,68.28956637508236,7.694342101165205,0.06881904602050781,1.0,23.553415122693583,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c4.jpg,val,dataset_tile
mild_clahe_percentile,0.57511556,0.2094161,0.3641281096173501,58.13726981886066,7.5515991350831655,0.05601978302001953,1.0,25.595270806773474,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c4.jpg,val,dataset_tile
percentile_only,0.6120366,0.18097739,0.29569652814305397,22.54531997674985,7.14878277041301,0.011415481567382812,1.0,35.20454176596858,6 BEEF Shoulder -1_grid_5x5_r3_c3_r1_c4.jpg,val,dataset_tile
current_zscore,-0.0014227682,0.0051545473,-3.6254483590842557,0.21826362600768334,0.94425847416457,0.0,0.036483318,749.8921108348051,meattest-10_r7_c1.jpg,val,dataset_tile
clahe_percentile,0.6274153,0.21791677,0.3473240525827968,239.20929622650146,7.6424115863374,0.14623451232910156,1.0,20.794116239336663,meattest-10_r7_c1.jpg,val,dataset_tile
mild_clahe_percentile,0.66622245,0.1936155,0.2906164519616364,198.55585535125127,7.427936397501133,0.11474037170410156,1.0,21.219411740237856,meattest-10_r7_c1.jpg,val,dataset_tile
percentile_only,0.7355683,0.15090913,0.20515963470019047,64.512362350898,6.955910682030583,0.024730682373046875,1.0,25.63716462856881,meattest-10_r7_c1.jpg,val,dataset_tile
current_zscore,0.0007468046,0.0054158745,7.242366086221796,0.18440151174490893,0.9804933033918409,0.0,0.036483318,623.2242423424711,meattest-14_r5_c6.jpg,val,dataset_tile
clahe_percentile,0.6832136,0.23146152,0.3387830526710278,120.43780305006294,7.555625693600738,0.07726097106933594,1.0,18.506752482888242,meattest-14_r5_c6.jpg,val,dataset_tile
mild_clahe_percentile,0.7224561,0.20747861,0.2871846831455987,100.07366069085285,7.351078322106292,0.060647010803222656,1.0,18.86406970361936,meattest-14_r5_c6.jpg,val,dataset_tile
percentile_only,0.7945451,0.15856045,0.1995610475509433,42.89504894449692,6.777010004761273,0.023583412170410156,1.0,21.30336410802572,meattest-14_r5_c6.jpg,val,dataset_tile
current_zscore,-0.005748875,0.0065470124,-1.1390317981049127,0.035820960990349704,1.3343037251854988,0.0,0.033533603,1105.101150237966,meattest-5_r5_c2.jpg,val,dataset_tile
clahe_percentile,0.54114133,0.24374108,0.45041954050477545,72.61141959033193,7.7147526277180996,0.058905601501464844,1.0,23.268792561788487,meattest-5_r5_c2.jpg,val,dataset_tile
mild_clahe_percentile,0.54617995,0.23189726,0.4245795548494828,63.09824364105225,7.577799466681067,0.04964733123779297,1.0,24.807285613971665,meattest-5_r5_c2.jpg,val,dataset_tile
percentile_only,0.54571444,0.21514696,0.39424752144013936,23.697090123256203,7.14765862618594,0.01288604736328125,1.0,33.70289140211051,meattest-5_r5_c2.jpg,val,dataset_tile
current_zscore,-0.009178073,0.0051643457,-0.5627443134123618,0.02020072923914995,0.8791641754694002,0.0,0.036638565,995.9420741239968,6 BEEF Shoulder -1_grid_5x5_r3_c3_r3_c0.jpg,val,dataset_tile
clahe_percentile,0.47020602,0.20710243,0.4404494680884897,113.68234517697283,7.518369357905513,0.1225738525390625,1.0,19.552464118118742,6 BEEF Shoulder -1_grid_5x5_r3_c3_r3_c0.jpg,val,dataset_tile
mild_clahe_percentile,0.4745909,0.19406371,0.40890649247033617,92.75824705633443,7.357076935191007,0.09971046447753906,1.0,21.053497986348873,6 BEEF Shoulder -1_grid_5x5_r3_c3_r3_c0.jpg,val,dataset_tile
percentile_only,0.51317114,0.15258092,0.2973289196060358,30.24544588746994,6.929962718082241,0.024654388427734375,1.0,33.76080150171164,6 BEEF Shoulder -1_grid_5x5_r3_c3_r3_c0.jpg,val,dataset_tile
current_zscore,0.0010291822,0.0030963484,3.0056317190091533,0.1282920837365964,0.8777864725128157,0.0,0.023597721,2489.199971808246,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c6.jpg,val,dataset_tile
clahe_percentile,0.68910366,0.1522167,0.22089054229313787,194.86339506177683,6.931588103918055,0.11124324798583984,1.0,38.404525423940065,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c6.jpg,val,dataset_tile
mild_clahe_percentile,0.713444,0.14018422,0.1964891823871989,163.59954946128562,6.704992132432739,0.08522415161132812,1.0,40.1908451530431,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c6.jpg,val,dataset_tile
percentile_only,0.72069985,0.14143907,0.1962521148352642,66.79016714987571,6.212570592649647,0.013987541198730469,1.0,54.640658826929375,6 BEEF Shoulder -1_grid_5x5_r6_c0_r0_c6.jpg,val,dataset_tile
current_zscore,0.002694857,0.0027708553,1.0278198169776236,0.18354892704428494,0.9912434509303388,0.0,0.033999346,1941.6959473180314,6 BEEF Shoulder -1_grid_5x5_r6_c0_r8_c3.jpg,val,dataset_tile
clahe_percentile,0.7013269,0.18062037,0.25754054640452145,108.19258868890756,7.111859487460965,0.0683279037475586,1.0,33.14948233493179,6 BEEF Shoulder -1_grid_5x5_r6_c0_r8_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.74626315,0.1497335,0.20064410090547782,85.41818557825056,6.78380700584219,0.04917335510253906,1.0,36.429888967480814,6 BEEF Shoulder -1_grid_5x5_r6_c0_r8_c3.jpg,val,dataset_tile
percentile_only,0.8139768,0.1047971,0.12874687661566625,27.139802385063376,6.061132145158873,0.007306098937988281,1.0,52.02468973336732,6 BEEF Shoulder -1_grid_5x5_r6_c0_r8_c3.jpg,val,dataset_tile
current_zscore,0.001226624,0.0046861502,3.8172520271932777,0.2672462463233387,0.9966348162841443,0.0,0.03694906,760.6635517673548,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c5.jpg,val,dataset_tile
clahe_percentile,0.7060043,0.20200978,0.28613067921979435,128.28455158263387,7.37784962419872,0.10401058197021484,1.0,20.371700063218377,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c5.jpg,val,dataset_tile
mild_clahe_percentile,0.7435343,0.18062045,0.24292113683212743,107.48403155138658,7.1309814117393024,0.08806419372558594,1.0,20.863996358970944,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c5.jpg,val,dataset_tile
percentile_only,0.80790085,0.14103292,0.17456689817601737,44.69601336822143,6.5501893060370655,0.033255577087402344,1.0,25.310578913259402,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c5.jpg,val,dataset_tile
current_zscore,-0.008284409,0.0048766476,-0.5887247443914164,0.016344070434570312,0.9021037230559653,0.0,0.03632807,989.0245825357794,meattest-5_r6_c3.jpg,val,dataset_tile
clahe_percentile,0.5041516,0.19231385,0.38145961464528755,92.89072495731554,7.5570989545198755,0.08448600769042969,1.0,22.4866391133977,meattest-5_r6_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.51203054,0.17552312,0.34279747012149653,79.88234805274155,7.375110214066824,0.06934070587158203,1.0,23.92393243809097,meattest-5_r6_c3.jpg,val,dataset_tile
percentile_only,0.514684,0.14746206,0.28650931916588734,29.087976454757154,6.906258046460879,0.021775245666503906,1.0,32.752875242548704,meattest-5_r6_c3.jpg,val,dataset_tile
current_zscore,0.0026640391,0.0025984698,0.9750212673809755,0.15155220031374483,0.9646239710860562,0.0,0.036793813,1705.6133977567858,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c8.jpg,val,dataset_tile
clahe_percentile,0.70332587,0.15124868,0.21504749145978852,111.36887368142797,6.8861466150518496,0.048010826110839844,1.0,33.72963453441322,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c8.jpg,val,dataset_tile
mild_clahe_percentile,0.74682504,0.12997507,0.17403660120860165,85.77712657259576,6.6189570489996505,0.03021240234375,1.0,36.3745019624942,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c8.jpg,val,dataset_tile
percentile_only,0.8009175,0.101302676,0.12648312545705573,27.544165684317704,6.005562414440681,0.004601478576660156,1.0,44.432981414748994,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c8.jpg,val,dataset_tile
current_zscore,0.0019419556,0.0027515187,1.4161510797769095,0.18983745570494648,0.8763359931103211,0.0,0.036638565,1353.6822178528791,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c3.jpg,val,dataset_tile
clahe_percentile,0.70327735,0.16373831,0.23282148591661567,141.99962371587753,7.143388437564064,0.09633922576904297,1.0,27.64493228007914,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.7419128,0.1384225,0.18657491933686118,113.53404784758095,6.84108289073834,0.07678604125976562,1.0,29.799125906751467,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c3.jpg,val,dataset_tile
percentile_only,0.8174559,0.09370178,0.11462595916854389,37.47755145969768,6.058162991367497,0.015049934387207031,1.0,39.98111701489252,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c3.jpg,val,dataset_tile
current_zscore,0.00095434743,0.006498597,6.8023390171597615,0.3146467206233865,0.975441916809129,0.0,0.03710431,510.33969308449986,meattest-38_r5_c0.jpg,val,dataset_tile
clahe_percentile,0.7121405,0.2196268,0.30840331459067144,221.81897396896602,7.448478471973374,0.13821792602539062,1.0,18.544956698649315,meattest-38_r5_c0.jpg,val,dataset_tile
mild_clahe_percentile,0.7424716,0.2066364,0.2783084598452303,183.1875901013103,7.256364378640816,0.11316299438476562,1.0,17.884161263467373,meattest-38_r5_c0.jpg,val,dataset_tile
percentile_only,0.8067691,0.18439728,0.22856237035213842,76.49029959966614,6.714061903317649,0.040584564208984375,1.0,17.995878399564265,meattest-38_r5_c0.jpg,val,dataset_tile
current_zscore,0.0013493393,0.003891489,2.881860220886689,0.2058963775052689,0.9928674770492913,0.0,0.032912612,952.2756239516374,meattest-14_r2_c0.jpg,val,dataset_tile
clahe_percentile,0.6546496,0.2099345,0.32068174677840344,183.08848066530334,7.47991464588774,0.1377410888671875,1.0,21.033390316647374,meattest-14_r2_c0.jpg,val,dataset_tile
mild_clahe_percentile,0.6925626,0.18654287,0.26935125376493774,151.82600512418725,7.238473455377033,0.11412239074707031,1.0,22.160230359204633,meattest-14_r2_c0.jpg,val,dataset_tile
percentile_only,0.7724807,0.13473882,0.17442330767678305,59.4942653956241,6.542304253075108,0.027068138122558594,1.0,27.559631825548898,meattest-14_r2_c0.jpg,val,dataset_tile
current_zscore,-0.0057203476,0.0050471877,-0.8824761143729236,0.03956603998085484,1.0012387077709635,0.0,0.036172822,1454.5536064888556,6 BEEF Shoulder -1_grid_5x5_r4_c3_r3_c0.jpg,val,dataset_tile
clahe_percentile,0.55064744,0.17184189,0.31207187362119504,125.06550788614186,7.279422637476172,0.1158304214477539,1.0,28.457246682647675,6 BEEF Shoulder -1_grid_5x5_r4_c3_r3_c0.jpg,val,dataset_tile
mild_clahe_percentile,0.55602854,0.16571666,0.2980357150480852,100.2716979969955,7.142726117272377,0.08704757690429688,1.0,30.09502931354711,6 BEEF Shoulder -1_grid_5x5_r4_c3_r3_c0.jpg,val,dataset_tile
percentile_only,0.5700189,0.16092454,0.2823139025379943,29.680277804210164,6.770748076903299,0.014376640319824219,1.0,45.80021272039148,6 BEEF Shoulder -1_grid_5x5_r4_c3_r3_c0.jpg,val,dataset_tile
current_zscore,0.0035694805,0.0023472698,0.6574100588669206,0.1862602233850339,0.9977986275919336,0.0,0.034154594,2310.0911459163594,6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c3.jpg,val,dataset_tile
clahe_percentile,0.7155525,0.17599663,0.24595872874890332,122.65253008517539,6.917879659727152,0.07489204406738281,1.0,32.98971433615472,6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.75443107,0.14715424,0.195053004593778,97.5503380279406,6.60487833536107,0.05615234375,1.0,36.475680647904916,6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c3.jpg,val,dataset_tile
percentile_only,0.82569426,0.09746056,0.11803453994481193,29.80576861931695,5.831552084509664,0.008367538452148438,1.0,56.29736425846662,6 BEEF Shoulder -1_grid_5x5_r6_c0_r9_c3.jpg,val,dataset_tile
current_zscore,0.004251652,0.0032968523,0.7752462222889368,0.21092414838130935,0.7522722956743143,0.0,0.03710431,779.074307834617,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c6.jpg,val,dataset_tile
clahe_percentile,0.80138123,0.15342921,0.19145571785160514,88.6993042529127,6.824899222941178,0.05761909484863281,1.0,23.46865361925004,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c6.jpg,val,dataset_tile
mild_clahe_percentile,0.8303203,0.13802056,0.16622548447952823,70.12015017936574,6.564135797851084,0.045989990234375,1.0,23.655114293507683,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c6.jpg,val,dataset_tile
percentile_only,0.899511,0.09430372,0.104838759052241,26.84087302986518,5.676582749503855,0.015200614929199219,1.0,27.267158811787496,6 BEEF Shoulder -1_grid_5x5_r4_c3_r6_c6.jpg,val,dataset_tile
current_zscore,0.001715703,0.0036385886,2.1195212446993654,0.2182722091447431,0.9908220888536124,0.0,0.032602116,1335.6029965871307,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c2.jpg,val,dataset_tile
clahe_percentile,0.67692935,0.20807809,0.30738477738724734,126.93946022957101,7.383241576734654,0.10646247863769531,1.0,26.8391374449052,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c2.jpg,val,dataset_tile
mild_clahe_percentile,0.71398187,0.18208681,0.25502966377386826,104.61627703230494,7.123173530956636,0.08327198028564453,1.0,28.601245326585023,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c2.jpg,val,dataset_tile
percentile_only,0.78432786,0.1331241,0.16972994898212015,40.14328711383496,6.408591181583265,0.02032470703125,1.0,36.6597940953393,6 BEEF Shoulder -1_grid_5x5_r6_c0_r7_c2.jpg,val,dataset_tile
current_zscore,-0.009497806,0.006702606,-0.7057747412343272,0.03733730315343564,0.6743012270300998,0.0,0.037414808,560.9197527133892,meattest-38_r3_c3.jpg,val,dataset_tile
clahe_percentile,0.5168477,0.24018107,0.4647028419587226,193.53450281570835,7.869271141610431,0.15866374969482422,1.0,15.937500537903905,meattest-38_r3_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.5381191,0.21747531,0.4041389998020308,164.53169698701677,7.732016528456021,0.1426076889038086,1.0,16.963410169193438,meattest-38_r3_c3.jpg,val,dataset_tile
percentile_only,0.53859544,0.18759046,0.3482950344880945,79.3996875618239,7.439303044230533,0.06897354125976562,1.0,20.052633997288186,meattest-38_r3_c3.jpg,val,dataset_tile
current_zscore,-0.006468113,0.007192716,-1.1121988978927717,0.07869243614459265,1.0004359583187967,0.0,0.036793813,893.3407183150103,meattest-5_r7_c1.jpg,val,dataset_tile
clahe_percentile,0.52989507,0.23277074,0.4392762192202513,122.3139867084742,7.738160714610737,0.09868907928466797,1.0,21.755412668656138,meattest-5_r7_c1.jpg,val,dataset_tile
mild_clahe_percentile,0.5425342,0.223652,0.4122350338147212,103.35065930263826,7.63552373549232,0.08043956756591797,1.0,22.795569010504252,meattest-5_r7_c1.jpg,val,dataset_tile
percentile_only,0.5833033,0.21058562,0.3610219122793153,38.185144340386614,7.336969206947194,0.025125503540039062,1.0,30.55008530437673,meattest-5_r7_c1.jpg,val,dataset_tile
current_zscore,0.0012697859,0.0030024452,2.3626679882661246,0.1450233453324472,0.7404550990725961,0.0,0.036483318,860.1758625669229,6 BEEF Shoulder -1_grid_5x5_r6_c0_r1_c3.jpg,val,dataset_tile
clahe_percentile,0.73094976,0.14302464,0.19566932031956388,166.0995454442367,6.942114041735161,0.1036367416381836,1.0,23.435655731919898,6 BEEF Shoulder -1_grid_5x5_r6_c0_r1_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.76350296,0.12544802,0.1643056560731252,127.93492980949529,6.684811178360364,0.07230281829833984,1.0,24.02243613500384,6 BEEF Shoulder -1_grid_5x5_r6_c0_r1_c3.jpg,val,dataset_tile
percentile_only,0.819853,0.092050776,0.11227703348469259,41.68638228924465,6.1176894738608905,0.017800331115722656,1.0,28.118157317682925,6 BEEF Shoulder -1_grid_5x5_r6_c0_r1_c3.jpg,val,dataset_tile
current_zscore,-0.000884101,0.004040494,-4.575347518743711,0.07351207733063347,0.8530336473291044,0.0,0.023908217,2373.118782395981,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c8.jpg,val,dataset_tile
clahe_percentile,0.65185046,0.18398164,0.28224473344568846,209.0314278404024,7.2571877785303585,0.16212940216064453,1.0,36.323536679857874,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c8.jpg,val,dataset_tile
mild_clahe_percentile,0.65184015,0.17577712,0.26966251253433526,199.8617346476006,7.033679329304373,0.1585092544555664,1.0,37.06484619910975,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c8.jpg,val,dataset_tile
percentile_only,0.6403894,0.18457027,0.28821523986387004,81.0846228962182,6.659281819412373,0.0378570556640625,1.0,52.09719994405951,6 BEEF Shoulder -1_grid_5x5_r6_c0_r4_c8.jpg,val,dataset_tile
current_zscore,-0.005869053,0.0068278024,-1.1635550301241613,0.07899856564108632,0.9916301708042253,0.0,0.036793813,749.9852133095566,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c7.jpg,val,dataset_tile
clahe_percentile,0.5809539,0.20315333,0.3496886393250295,70.43014430724631,7.596637900399216,0.06545734405517578,1.0,20.031856241980332,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c7.jpg,val,dataset_tile
mild_clahe_percentile,0.60086936,0.19758719,0.3288349800652531,56.90308085564084,7.509275513716534,0.051939964294433594,1.0,20.56259042215434,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c7.jpg,val,dataset_tile
percentile_only,0.623619,0.19289066,0.3093079965252328,18.896608316281345,7.187176471453592,0.01756763458251953,1.0,26.56957229825854,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c7.jpg,val,dataset_tile
current_zscore,-0.0065117865,0.0032719495,-0.5025428930975068,0.006699562028188666,0.8724080595071452,0.0,0.029652398,1460.267409042315,meattest-5_r4_c0.jpg,val,dataset_tile
clahe_percentile,0.51907015,0.15188953,0.2926179450596988,78.84431118702923,7.1493294056393495,0.06483745574951172,1.0,25.833784506792266,meattest-5_r4_c0.jpg,val,dataset_tile
mild_clahe_percentile,0.4777228,0.1496258,0.3132056536345709,77.08378637157148,6.930064465616497,0.06301021575927734,1.0,25.4157294764377,meattest-5_r4_c0.jpg,val,dataset_tile
percentile_only,0.43424907,0.13253495,0.30520421096191513,29.76291515149842,6.383366127004879,0.01628875732421875,1.0,36.133195199843875,meattest-5_r4_c0.jpg,val,dataset_tile
current_zscore,0.0016133641,0.0027200864,1.684927450830504,0.14930820388599386,0.7709142498581785,0.0,0.036483318,1105.289702532598,6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c6.jpg,val,dataset_tile
clahe_percentile,0.7165483,0.15327933,0.2139131658514963,123.7626693580882,7.060464485611797,0.0702047348022461,1.0,25.458681332294297,6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c6.jpg,val,dataset_tile
mild_clahe_percentile,0.75364953,0.13068777,0.17340633030939315,95.91727530223454,6.781074598527562,0.05199146270751953,1.0,27.18917869341736,6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c6.jpg,val,dataset_tile
percentile_only,0.81522614,0.08378537,0.10277549179116192,28.45358846243471,6.0524472898590735,0.010610580444335938,1.0,35.99559988093788,6 BEEF Shoulder -1_grid_5x5_r6_c0_r6_c6.jpg,val,dataset_tile
current_zscore,0.0052044815,0.0006950304,0.1335189404572086,0.14765357970827608,0.2412328513909012,0.0,0.0057441825,15576.549701884933,6 BEEF Shoulder -1_grid_5x5_r2_c0_r3_c1.jpg,val,dataset_tile
clahe_percentile,0.5884506,0.13378525,0.22735131552747462,1312.4597060942822,4.987695123736078,0.2807197570800781,1.0,50.19378040966053,6 BEEF Shoulder -1_grid_5x5_r2_c0_r3_c1.jpg,val,dataset_tile
mild_clahe_percentile,0.58675534,0.12885599,0.21960732355895435,1199.9995812778345,4.749503690885589,0.25655364990234375,1.0,52.92811854178486,6 BEEF Shoulder -1_grid_5x5_r2_c0_r3_c1.jpg,val,dataset_tile
percentile_only,0.5504368,0.14920424,0.27106467010476565,609.0287313437653,4.194519691181844,0.20207691192626953,1.0,73.88156010102917,6 BEEF Shoulder -1_grid_5x5_r2_c0_r3_c1.jpg,val,dataset_tile
current_zscore,0.0017500458,0.0046938364,2.68059032228596,0.24611949920563347,1.0052014319760048,0.0,0.03632807,576.0149846627962,meattest-25_r7_c4.jpg,val,dataset_tile
clahe_percentile,0.6867538,0.21796088,0.31737801644310654,195.54713862738572,7.514195711702703,0.12401008605957031,1.0,16.868568326965246,meattest-25_r7_c4.jpg,val,dataset_tile
mild_clahe_percentile,0.72993886,0.19520827,0.2674306142404662,155.11937848827802,7.295473982410316,0.09301471710205078,1.0,17.31341971189653,meattest-25_r7_c4.jpg,val,dataset_tile
percentile_only,0.8160292,0.13995577,0.17150808326732803,64.3692977790115,6.621874381631342,0.03339195251464844,1.0,19.33236441200254,meattest-25_r7_c4.jpg,val,dataset_tile
current_zscore,0.0026849785,0.004828412,1.7976361397298322,0.1457242954556932,0.9274404403077907,0.0,0.036017574,793.7890885346927,meattest-14_r6_c4.jpg,val,dataset_tile
clahe_percentile,0.739742,0.21947215,0.29668703942211794,83.89184662005465,7.302220400580069,0.054411888122558594,0.99999577,21.003985211022552,meattest-14_r6_c4.jpg,val,dataset_tile
mild_clahe_percentile,0.773734,0.19674774,0.254283109695721,71.9203290647919,7.057522006981731,0.04451942443847656,1.0,21.034890177755113,meattest-14_r6_c4.jpg,val,dataset_tile
percentile_only,0.83624786,0.14668502,0.1754083334624504,28.28665059474497,6.478396449760715,0.01528167724609375,1.0,26.169468669498965,meattest-14_r6_c4.jpg,val,dataset_tile
current_zscore,-0.0052058348,0.006250354,-1.2008746282688905,0.04737663263222203,0.9649383443362152,0.0,0.036638565,940.365347690134,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c6.jpg,val,dataset_tile
clahe_percentile,0.57289857,0.207679,0.36250508036700546,55.92333175845852,7.648445035416427,0.04851818084716797,1.0,23.273735283327447,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c6.jpg,val,dataset_tile
mild_clahe_percentile,0.5846745,0.19211572,0.32858522625723013,46.77860701319787,7.513608202971819,0.03951835632324219,1.0,24.76486131073256,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c6.jpg,val,dataset_tile
percentile_only,0.6236823,0.18134473,0.29076412145811115,15.746684974812524,7.2719450660145455,0.010836601257324219,1.0,32.45378839705415,6 BEEF Shoulder -1_grid_5x5_r3_c3_r0_c6.jpg,val,dataset_tile
current_zscore,-0.0044592395,0.007703799,-1.7279912282967607,0.16030311584472656,0.8513133577308181,0.0,0.037104312,451.51252704667513,meattest-10_r5_c3.jpg,val,dataset_tile
clahe_percentile,0.6130077,0.23365606,0.38116270522636336,201.84888491462186,7.738522019213709,0.16019058227539062,1.0,15.772108390836978,meattest-10_r5_c3.jpg,val,dataset_tile
mild_clahe_percentile,0.64636594,0.22047062,0.34109204593165976,164.75501212384552,7.6104140207162345,0.13521480560302734,1.0,15.612621358513621,meattest-10_r5_c3.jpg,val,dataset_tile
percentile_only,0.6735606,0.21388763,0.3175472380659318,69.52954454147306,7.422306372968128,0.058440208435058594,1.0,16.26980902319451,meattest-10_r5_c3.jpg,val,dataset_tile
current_zscore,-0.004192043,0.0086031025,-2.0527354004363874,0.21748542772547808,0.9849481147036159,0.0,0.037414808,466.4526555373366,meattest-38_r0_c6.jpg,val,dataset_tile
clahe_percentile,0.6091995,0.25708768,0.4220083004205193,203.9429521170953,7.825546260692506,0.14783287048339844,1.0,16.35612208059862,meattest-38_r0_c6.jpg,val,dataset_tile
mild_clahe_percentile,0.63671595,0.24774416,0.3890962200114256,176.5765704455407,7.733767910629266,0.12819766998291016,1.0,16.10793199400151,meattest-38_r0_c6.jpg,val,dataset_tile
percentile_only,0.6723584,0.23885538,0.35524955713964446,90.6535441125803,7.45734246417014,0.06828784942626953,1.0,16.808241455243095,meattest-38_r0_c6.jpg,val,dataset_tile
current_zscore,-0.0012795806,0.005709044,-4.465142043042817,0.1259422301336599,0.9955325779376539,0.0,0.03694906,832.2115649448987,6 BEEF Shoulder -1_grid_5x5_r4_c3_r5_c6.jpg,val,dataset_tile
clahe_percentile,0.64655894,0.21031152,0.32527767956957565,113.65974457003773,7.59175875907096,0.09610843658447266,1.0,22.534887625619017,6 BEEF Shoulder -1_grid_5x5_r4_c3_r5_c6.jpg,val,dataset_tile
